type	lat	lon	name	desc
T	45.095250000	9.703450000		
T	45.094470000	9.704300000		
T	45.093780000	9.705040000		
T	45.093080000	9.705780000		
T	45.092460000	9.706450000		
T	45.091580000	9.707390000		
T	45.091070000	9.707950000		
T	45.090380000	9.708680000		
T	45.089600000	9.709520000		
T	45.088900000	9.710280000		
T	45.088580000	9.710640000		
T	45.088470000	9.710740000		
T	45.087970000	9.711290000		
T	45.087530000	9.711760000		
T	45.087020000	9.712300000		
T	45.086550000	9.712790000		
T	45.086130000	9.713250000		
T	45.085540000	9.713890000		
T	45.084850000	9.714630000		
T	45.084180000	9.715350000		
T	45.083610000	9.715950000		
T	45.083440000	9.716130000		
T	45.083240000	9.716350000		
T	45.083050000	9.716560000		
T	45.082900000	9.716710000		
T	45.082750000	9.716870000		
T	45.082500000	9.717150000		
T	45.082240000	9.717420000		
T	45.082000000	9.717690000		
T	45.081880000	9.717820000		
T	45.081740000	9.717970000		
T	45.080670000	9.719110000		
T	45.080140000	9.719680000		
T	45.079830000	9.720010000		
T	45.079380000	9.720500000		
T	45.078960000	9.720940000		
T	45.078440000	9.721480000		
T	45.077990000	9.721940000		
T	45.077530000	9.722400000		
T	45.077010000	9.722920000		
T	45.076550000	9.723380000		
T	45.076190000	9.723730000		
T	45.075840000	9.724080000		
T	45.075580000	9.724340000		
T	45.075330000	9.724590000		
T	45.074980000	9.724920000		
T	45.074570000	9.725330000		
T	45.072980000	9.726950000		
T	45.072640000	9.727310000		
T	45.072070000	9.727910000		
T	45.071910000	9.728080000		
T	45.070940000	9.729040000		
T	45.070740000	9.729240000		
T	45.070540000	9.729440000		
T	45.068810000	9.731160000		
T	45.067460000	9.732490000		
T	45.066830000	9.733100000		
T	45.066220000	9.733700000		
T	45.065540000	9.734360000		
T	45.065050000	9.734860000		
T	45.064020000	9.735890000		
T	45.063350000	9.736550000		
T	45.062570000	9.737320000		
T	45.062500000	9.737400000		
T	45.062420000	9.737470000		
T	45.062380000	9.737510000		
T	45.062290000	9.737600000		
T	45.062260000	9.737620000		
T	45.062180000	9.737700000		
T	45.061620000	9.738250000		
T	45.060540000	9.739270000		
T	45.059480000	9.740260000		
T	45.058570000	9.741140000		
T	45.057800000	9.741920000		
T	45.056740000	9.742970000		
T	45.056200000	9.743500000		
T	45.055800000	9.743900000		
T	45.055460000	9.744250000		
T	45.054390000	9.745300000		
T	45.051320000	9.748330000		
T	45.048060000	9.751540000		
T	45.047290000	9.752320000		
T	45.047100000	9.752570000		
T	45.046600000	9.752970000		
T	45.046340000	9.753240000		
T	45.044660000	9.754900000		
T	45.042600000	9.756920000		
T	45.041340000	9.758180000		
T	45.041110000	9.758410000		
T	45.040690000	9.758810000		
T	45.040060000	9.759440000		
T	45.039310000	9.760180000		
T	45.036860000	9.762590000		
T	45.034740000	9.764680000		
T	45.033560000	9.765850000		
T	45.033010000	9.766390000		
T	45.032460000	9.766930000		
T	45.031610000	9.767770000		
T	45.031090000	9.768280000		
T	45.030330000	9.769040000		
T	45.028350000	9.771000000		
T	45.028320000	9.771020000		
T	45.025720000	9.773580000		
T	45.025330000	9.773970000		
T	45.024470000	9.774830000		
T	45.024050000	9.775240000		
T	45.023140000	9.776130000		
T	45.020330000	9.778900000		
T	45.020170000	9.779060000		
T	45.019990000	9.779230000		
T	45.019980000	9.779250000		
T	45.019790000	9.779430000		
T	45.019350000	9.779860000		
T	45.018390000	9.780810000		
T	45.017730000	9.781480000		
T	45.017160000	9.782080000		
T	45.016540000	9.782760000		
T	45.016140000	9.783200000		
T	45.015350000	9.784120000		
T	45.015140000	9.784380000		
T	45.014520000	9.785140000		
T	45.013990000	9.785820000		
T	45.013460000	9.786500000		
T	45.012850000	9.787320000		
T	45.011940000	9.788620000		
T	45.011440000	9.789360000		
T	45.010910000	9.790180000		
T	45.010630000	9.790620000		
T	45.010290000	9.791160000		
T	45.009300000	9.792830000		
T	45.008900000	9.793530000		
T	45.008590000	9.794100000		
T	45.008270000	9.794690000		
T	45.007730000	9.795750000		
T	45.007230000	9.796760000		
T	45.006600000	9.798070000		
T	45.006100000	9.799180000		
T	45.005950000	9.799530000		
T	45.005580000	9.800390000		
T	45.005520000	9.800540000		
T	45.005050000	9.801670000		
T	45.004590000	9.802870000		
T	45.003870000	9.804730000		
T	45.002780000	9.807550000		
T	45.001930000	9.809750000		
T	45.001150000	9.811760000		
T	44.998140000	9.819480000		
T	44.997220000	9.821850000		
T	44.996830000	9.822840000		
T	44.996760000	9.823020000		
T	44.996700000	9.823200000		
T	44.995340000	9.826680000		
T	44.994150000	9.829750000		
T	44.992550000	9.833890000		
T	44.991480000	9.836640000		
T	44.989630000	9.841410000		
T	44.989550000	9.841630000		
T	44.988540000	9.844210000		
T	44.987650000	9.846450000		
T	44.987260000	9.847410000		
T	44.985830000	9.850760000		
T	44.985310000	9.852010000		
T	44.985030000	9.852650000		
T	44.983910000	9.855320000		
T	44.983650000	9.855930000		
T	44.981660000	9.860600000		
T	44.980650000	9.862970000		
T	44.979860000	9.864830000		
T	44.979080000	9.866670000		
T	44.978690000	9.867590000		
T	44.978350000	9.868390000		
T	44.977580000	9.870210000		
T	44.976290000	9.873220000		
T	44.976010000	9.873870000		
T	44.975780000	9.874430000		
T	44.971280000	9.884980000		
T	44.971090000	9.885420000		
T	44.970720000	9.886310000		
T	44.970380000	9.887080000		
T	44.969990000	9.888010000		
T	44.969550000	9.889030000		
T	44.969160000	9.889970000		
T	44.968800000	9.890820000		
T	44.965430000	9.898710000		
T	44.965080000	9.899550000		
T	44.964610000	9.900630000		
T	44.964520000	9.900840000		
T	44.964350000	9.901260000		
T	44.963320000	9.903690000		
T	44.962970000	9.904500000		
T	44.962370000	9.905900000		
T	44.961670000	9.907560000		
T	44.961340000	9.908320000		
T	44.961270000	9.908490000		
T	44.961130000	9.908820000		
T	44.961030000	9.909060000		
T	44.960840000	9.909480000		
T	44.960720000	9.909790000		
T	44.960180000	9.911050000		
T	44.959800000	9.911950000		
T	44.959410000	9.912850000		
T	44.959230000	9.913280000		
T	44.959070000	9.913650000		
T	44.958830000	9.914210000		
T	44.958350000	9.915370000		
T	44.958110000	9.915910000		
T	44.957770000	9.916710000		
T	44.957340000	9.917730000		
T	44.956950000	9.918630000		
T	44.956180000	9.920440000		
T	44.955880000	9.921150000		
T	44.955510000	9.921990000		
T	44.955200000	9.922730000		
T	44.954840000	9.923560000		
T	44.954470000	9.924440000		
T	44.954040000	9.925450000		
T	44.953610000	9.926460000		
T	44.953300000	9.927200000		
T	44.953040000	9.927810000		
T	44.952820000	9.928340000		
T	44.952590000	9.928860000		
T	44.952300000	9.929550000		
T	44.952040000	9.930150000		
T	44.951140000	9.932270000		
T	44.950470000	9.933830000		
T	44.950360000	9.934080000		
T	44.950050000	9.934810000		
T	44.949760000	9.935510000		
T	44.948620000	9.938170000		
T	44.948410000	9.938640000		
T	44.948320000	9.938860000		
T	44.947410000	9.941000000		
T	44.947180000	9.941520000		
T	44.945800000	9.944760000		
T	44.945510000	9.945430000		
T	44.945160000	9.946280000		
T	44.944500000	9.947820000		
T	44.943700000	9.949690000		
T	44.942700000	9.952030000		
T	44.940900000	9.956250000		
T	44.939840000	9.958730000		
T	44.939390000	9.959730000		
T	44.939270000	9.960000000		
T	44.938720000	9.961160000		
T	44.937840000	9.962980000		
T	44.936290000	9.966150000		
T	44.936140000	9.966450000		
T	44.933450000	9.971970000		
T	44.933260000	9.972360000		
T	44.933030000	9.972850000		
T	44.932630000	9.973660000		
T	44.931080000	9.976810000		
T	44.930590000	9.977840000		
T	44.929860000	9.979350000		
T	44.929380000	9.980340000		
T	44.928880000	9.981360000		
T	44.928620000	9.981890000		
T	44.928380000	9.982390000		
T	44.927690000	9.983800000		
T	44.927030000	9.985140000		
T	44.926350000	9.986540000		
T	44.925870000	9.987530000		
T	44.925450000	9.988390000		
T	44.925010000	9.989300000		
T	44.922030000	9.995420000		
T	44.921790000	9.995910000		
T	44.921730000	9.996030000		
T	44.921670000	9.996150000		
T	44.921310000	9.996900000		
T	44.921240000	9.997040000		
T	44.921230000	9.997060000		
T	44.921140000	9.997240000		
T	44.920790000	9.997970000		
T	44.920000000	9.999560000		
T	44.917970000	10.003720000		
T	44.917810000	10.004040000		
T	44.917700000	10.004260000		
T	44.916300000	10.007150000		
T	44.915100000	10.009590000		
T	44.914480000	10.010880000		
T	44.913950000	10.011970000		
T	44.913150000	10.013610000		
T	44.911980000	10.016010000		
T	44.909590000	10.020910000		
T	44.902160000	10.036170000		
T	44.900900000	10.038730000		
T	44.899080000	10.042480000		
T	44.898950000	10.042750000		
T	44.898580000	10.043510000		
T	44.898310000	10.044060000		
T	44.898300000	10.044100000		
T	44.898170000	10.044350000		
T	44.897670000	10.045380000		
T	44.896790000	10.047220000		
T	44.896690000	10.047410000		
T	44.896380000	10.048150000		
T	44.896070000	10.048950000		
T	44.895910000	10.049370000		
T	44.895780000	10.049760000		
T	44.895490000	10.050620000		
T	44.895300000	10.051290000		
T	44.895120000	10.051920000		
T	44.894970000	10.052500000		
T	44.894860000	10.052950000		
T	44.894760000	10.053380000		
T	44.894640000	10.053990000		
T	44.894500000	10.054720000		
T	44.894430000	10.055180000		
T	44.894260000	10.056250000		
T	44.894010000	10.057940000		
T	44.893810000	10.059230000		
T	44.893610000	10.060630000		
T	44.893380000	10.062090000		
T	44.893350000	10.062260000		
T	44.893350000	10.062270000		
T	44.893320000	10.062460000		
T	44.892950000	10.064910000		
T	44.892740000	10.066280000		
T	44.892500000	10.067800000		
T	44.892260000	10.069420000		
T	44.892220000	10.069640000		
T	44.892160000	10.070070000		
T	44.892080000	10.070610000		
T	44.891860000	10.072060000		
T	44.891620000	10.073580000		
T	44.891390000	10.075170000		
T	44.891160000	10.076680000		
T	44.890930000	10.078180000		
T	44.890720000	10.079550000		
T	44.890560000	10.080610000		
T	44.890320000	10.082150000		
T	44.890290000	10.082350000		
T	44.890290000	10.082360000		
T	44.890260000	10.082560000		
T	44.890050000	10.083960000		
T	44.889990000	10.084320000		
T	44.889850000	10.085250000		
T	44.889750000	10.085940000		
T	44.889580000	10.087080000		
T	44.889440000	10.088020000		
T	44.889380000	10.088420000		
T	44.889300000	10.088900000		
T	44.889260000	10.089190000		
T	44.889060000	10.090490000		
T	44.889040000	10.090620000		
T	44.888920000	10.091390000		
T	44.888780000	10.092300000		
T	44.888710000	10.092770000		
T	44.888630000	10.093340000		
T	44.888370000	10.095060000		
T	44.888150000	10.096500000		
T	44.888000000	10.097510000		
T	44.887770000	10.098970000		
T	44.887550000	10.100440000		
T	44.887410000	10.101350000		
T	44.887300000	10.102090000		
T	44.887230000	10.102520000		
T	44.886970000	10.104210000		
T	44.886710000	10.105900000		
T	44.886550000	10.107000000		
T	44.886290000	10.108650000		
T	44.885890000	10.111360000		
T	44.885650000	10.112980000		
T	44.885210000	10.115840000		
T	44.884780000	10.118610000		
T	44.884330000	10.121610000		
T	44.884110000	10.123050000		
T	44.883690000	10.125860000		
T	44.883440000	10.127440000		
T	44.882930000	10.130750000		
T	44.882420000	10.134090000		
T	44.881900000	10.137550000		
T	44.881650000	10.139290000		
T	44.881120000	10.142650000		
T	44.880840000	10.144410000		
T	44.880450000	10.146800000		
T	44.878710000	10.157160000		
T	44.877840000	10.162330000		
T	44.876740000	10.168800000		
T	44.876650000	10.169330000		
T	44.876570000	10.169770000		
T	44.876250000	10.171700000		
T	44.876010000	10.173100000		
T	44.868810000	10.215600000		
T	44.868710000	10.216230000		
T	44.868560000	10.217060000		
T	44.868510000	10.217390000		
T	44.868300000	10.218600000		
T	44.868260000	10.218860000		
T	44.868050000	10.220090000		
T	44.867820000	10.221420000		
T	44.867630000	10.222460000		
T	44.867460000	10.223290000		
T	44.867320000	10.223980000		
T	44.867190000	10.224560000		
T	44.866940000	10.225650000		
T	44.866870000	10.225960000		
T	44.866590000	10.227130000		
T	44.866260000	10.228540000		
T	44.865920000	10.229940000		
T	44.865530000	10.231580000		
T	44.865050000	10.233600000		
T	44.864530000	10.235780000		
T	44.864090000	10.237610000		
T	44.863730000	10.239140000		
T	44.863470000	10.240240000		
T	44.863380000	10.240610000		
T	44.863370000	10.240650000		
T	44.863330000	10.240830000		
T	44.863280000	10.241070000		
T	44.862910000	10.242600000		
T	44.862280000	10.245250000		
T	44.862190000	10.245600000		
T	44.862130000	10.245850000		
T	44.862110000	10.245940000		
T	44.862070000	10.246100000		
T	44.861930000	10.246720000		
T	44.861450000	10.248700000		
T	44.861370000	10.249020000		
T	44.861290000	10.249350000		
T	44.861210000	10.249720000		
T	44.860850000	10.251190000		
T	44.860520000	10.252610000		
T	44.860120000	10.254270000		
T	44.859760000	10.255760000		
T	44.859440000	10.257080000		
T	44.859080000	10.258600000		
T	44.858640000	10.260460000		
T	44.858240000	10.262130000		
T	44.857860000	10.263680000		
T	44.857480000	10.265280000		
T	44.857090000	10.266920000		
T	44.856740000	10.268390000		
T	44.856360000	10.269980000		
T	44.856060000	10.271260000		
T	44.855620000	10.273120000		
T	44.855250000	10.274650000		
T	44.854800000	10.276520000		
T	44.854270000	10.278740000		
T	44.853790000	10.280730000		
T	44.848370000	10.303310000		
T	44.847780000	10.305730000		
T	44.847280000	10.307910000		
T	44.847220000	10.308150000		
T	44.847220000	10.308170000		
T	44.847170000	10.308360000		
T	44.846770000	10.310010000		
T	44.846680000	10.310400000		
T	44.846080000	10.312860000		
T	44.846020000	10.313100000		
T	44.846000000	10.313170000		
T	44.845990000	10.313220000		
T	44.845960000	10.313340000		
T	44.845740000	10.314280000		
T	44.844470000	10.319550000		
T	44.843710000	10.322760000		
T	44.843710000	10.322770000		
T	44.843660000	10.322950000		
T	44.843620000	10.323120000		
T	44.843350000	10.324280000		
T	44.843270000	10.324580000		
T	44.842970000	10.325870000		
T	44.842650000	10.327190000		
T	44.842360000	10.328330000		
T	44.842110000	10.329400000		
T	44.842030000	10.329720000		
T	44.841760000	10.330860000		
T	44.841710000	10.331070000		
T	44.841530000	10.331790000		
T	44.841410000	10.332270000		
T	44.841250000	10.332930000		
T	44.841170000	10.333300000		
T	44.841120000	10.333510000		
T	44.841030000	10.333870000		
T	44.840800000	10.334830000		
T	44.840610000	10.335570000		
T	44.840540000	10.335890000		
T	44.840460000	10.336230000		
T	44.840350000	10.336680000		
T	44.840210000	10.337260000		
T	44.840010000	10.338130000		
T	44.839870000	10.338680000		
T	44.839540000	10.340060000		
T	44.839520000	10.340100000		
T	44.839420000	10.340520000		
T	44.839360000	10.340810000		
T	44.839110000	10.341850000		
T	44.838960000	10.342470000		
T	44.838840000	10.342990000		
T	44.838830000	10.343070000		
T	44.838640000	10.343850000		
T	44.838530000	10.344320000		
T	44.838320000	10.345160000		
T	44.838140000	10.345880000		
T	44.838030000	10.346350000		
T	44.837900000	10.346890000		
T	44.837690000	10.347780000		
T	44.837370000	10.349030000		
T	44.837270000	10.349410000		
T	44.837180000	10.349750000		
T	44.837090000	10.350080000		
T	44.836540000	10.351930000		
T	44.836510000	10.352020000		
T	44.836500000	10.352050000		
T	44.836470000	10.352170000		
T	44.836200000	10.352980000		
T	44.835720000	10.354380000		
T	44.834860000	10.356700000		
T	44.834320000	10.358170000		
T	44.833280000	10.361000000		
T	44.831420000	10.365960000		
T	44.830960000	10.367210000		
T	44.830740000	10.367850000		
T	44.829320000	10.371680000		
T	44.828680000	10.373410000		
T	44.827800000	10.375780000		
T	44.826290000	10.379860000		
T	44.825700000	10.381450000		
T	44.825260000	10.382620000		
T	44.824900000	10.383580000		
T	44.824500000	10.384660000		
T	44.824470000	10.384770000		
T	44.824450000	10.384800000		
T	44.824450000	10.384810000		
T	44.824430000	10.384870000		
T	44.824370000	10.385030000		
T	44.824310000	10.385190000		
T	44.823910000	10.386260000		
T	44.823680000	10.386880000		
T	44.823270000	10.387980000		
T	44.823000000	10.388720000		
T	44.822760000	10.389350000		
T	44.822590000	10.389800000		
T	44.822400000	10.390360000		
T	44.822090000	10.391160000		
T	44.821800000	10.391950000		
T	44.821760000	10.392060000		
T	44.821720000	10.392170000		
T	44.820060000	10.396640000		
T	44.819470000	10.398250000		
T	44.819220000	10.398940000		
T	44.818960000	10.399630000		
T	44.818790000	10.400120000		
T	44.818550000	10.400760000		
T	44.817670000	10.403130000		
T	44.816540000	10.406190000		
T	44.816150000	10.407240000		
T	44.815510000	10.408980000		
T	44.815200000	10.409800000		
T	44.814850000	10.410740000		
T	44.814500000	10.411670000		
T	44.814120000	10.412690000		
T	44.813690000	10.413870000		
T	44.813130000	10.415360000		
T	44.812830000	10.416190000		
T	44.812600000	10.416830000		
T	44.812300000	10.417620000		
T	44.812010000	10.418420000		
T	44.811610000	10.419480000		
T	44.811090000	10.420900000		
T	44.810670000	10.422030000		
T	44.809320000	10.425670000		
T	44.808260000	10.428490000		
T	44.808060000	10.429030000		
T	44.807740000	10.429890000		
T	44.807130000	10.431530000		
T	44.806520000	10.433160000		
T	44.805360000	10.436280000		
T	44.804350000	10.439010000		
T	44.803960000	10.440060000		
T	44.803420000	10.441510000		
T	44.802820000	10.443140000		
T	44.802250000	10.444660000		
T	44.801720000	10.446110000		
T	44.801280000	10.447280000		
T	44.800780000	10.448630000		
T	44.800460000	10.449490000		
T	44.799970000	10.450800000		
T	44.799120000	10.452970000		
T	44.799100000	10.453040000		
T	44.798300000	10.455010000		
T	44.797600000	10.456670000		
T	44.797240000	10.457510000		
T	44.796770000	10.458570000		
T	44.796560000	10.459050000		
T	44.796360000	10.459490000		
T	44.796130000	10.460000000		
T	44.796050000	10.460190000		
T	44.795810000	10.460680000		
T	44.795320000	10.461750000		
T	44.794970000	10.462490000		
T	44.794810000	10.462830000		
T	44.794580000	10.463320000		
T	44.794130000	10.464280000		
T	44.793190000	10.466270000		
T	44.792730000	10.467260000		
T	44.792070000	10.468660000		
T	44.791850000	10.469110000		
T	44.791480000	10.469910000		
T	44.791150000	10.470610000		
T	44.790940000	10.471050000		
T	44.790740000	10.471480000		
T	44.790460000	10.472060000		
T	44.789750000	10.473580000		
T	44.789270000	10.474600000		
T	44.788970000	10.475240000		
T	44.788560000	10.476100000		
T	44.788180000	10.476910000		
T	44.787890000	10.477520000		
T	44.787540000	10.478280000		
T	44.787020000	10.479380000		
T	44.786670000	10.480110000		
T	44.786340000	10.480830000		
T	44.786050000	10.481440000		
